,logFC,AveExpr,t,P.Value,adj.P.Val,B
cg13314965,0.203729758506003,0.635315858679678,14.9624817905493,5.98613868605149e-44,2.4166374364667e-43,88.0277857686709
cg14804181,0.308247813674086,0.423028299044986,14.9617174129929,6.03806179070039e-44,2.43735985884746e-43,88.0191770092838
cg03172171,0.213434787745962,0.282202527904135,14.9553178354696,6.49077230718486e-44,2.61814157323947e-43,87.9471108171513
cg06206449,0.211203845809161,0.240943297547972,14.9456726801756,7.23780189981161e-44,2.91678781450167e-43,87.8385252532738
cg14927076,0.277521458886893,0.34689608741233,14.9339351201542,8.26342364950686e-44,3.32536783728116e-43,87.706430980746
cg05900530,0.212991752754776,0.647509694204536,14.9285898052959,8.77733176476727e-44,3.52991430511021e-43,87.6462922757748
cg00765885,0.210360413883647,0.341236864674093,14.9223492811513,9.41775506019612e-44,3.7852143785763e-43,87.5760955744225
cg22474754,-0.2076489586614,0.512390086987839,-14.9209301829354,9.56977044268291e-44,3.84552719579307e-43,87.560134880859
cg16227684,0.228953799540433,0.354495970829211,14.9167078255495,1.00366957086723e-43,4.03136675704729e-43,87.5126502813105
cg18503052,0.221066993822766,0.39677723898807,14.9063557165512,1.12798415614212e-43,4.52595102470641e-43,87.3962593135901
cg22846334,0.214019863026372,0.887319402316322,14.9055342251099,1.13848291723922e-43,4.56779295338865e-43,87.3870248618864
cg13728797,0.225773849078032,0.643799760341336,14.9021150138972,1.18323776115239e-43,4.74567391850618e-43,87.3485920010312
cg10001949,0.208205818023068,0.32731328332973,14.8913733740954,1.33556948909218e-43,5.34999930985592e-43,87.2278821232532
cg16896868,0.258700065961651,0.636690110121227,14.8787074997695,1.54048802966665e-43,6.16136655781941e-43,87.0856052518436
cg20909645,0.217001930779033,0.514996264172371,14.8733864636066,1.63566269664526e-43,6.53815669165605e-43,87.025851920988
cg16847428,0.24383479880561,0.613426556362342,14.8688009464449,1.72237059398737e-43,6.88152787221723e-43,86.9743669150313
cg12861974,0.276550785527935,0.349023706707548,14.8585882684623,1.93230519930755e-43,7.71260075992044e-43,86.8597305985876
cg12857702,0.23061183984213,0.301928771787013,14.8412685862125,2.34825468618633e-43,9.3557366553579e-43,86.6654104891567
cg07676361,0.215485881087953,0.431960475797887,14.837130917873,2.46017159478243e-43,9.79740010891442e-43,86.6190045425231
cg14531665,0.211170199148586,0.509418918922987,14.8337836511166,2.55458850533316e-43,1.01700049537928e-42,86.581468157589
cg19978674,0.243347992895724,0.569585424086015,14.8328237867512,2.58232405960673e-43,1.02796081976178e-42,86.5707049964812
cg27309392,0.20471921243019,0.386328111461307,14.8324404588784,2.59348413350572e-43,1.03233071458728e-42,86.5664067596305
cg24401557,0.295293760008083,0.368429898176402,14.8112538982037,3.29123281483216e-43,1.30695210662658e-42,86.3289310577117
cg20456258,0.223456281000523,0.491129299048687,14.8008583592947,3.69916048962879e-43,1.46711219310316e-42,86.212473084443
cg08866665,0.224892914679376,0.616292115970392,14.7986474990878,3.79221464891266e-43,1.50367540514121e-42,86.1877109016236
cg11863130,0.263950744725159,0.465334260586923,14.7898531075753,4.18605044313006e-43,1.65816662389516e-42,86.0892302802241
cg08100265,0.200847433954544,0.27544134448131,14.7846799647582,4.43649918106864e-43,1.75620515142177e-42,86.0313148283949
cg24365417,0.241183899042919,0.754005412133168,14.7813222233631,4.60699742964771e-43,1.82288415992829e-42,85.9937290947473
cg05677133,-0.203877447192942,0.769113439850531,-14.7734892630064,5.03056041136097e-43,1.98873921991586e-42,85.9060658719033
cg06825163,0.264680388666133,0.411592121559156,14.7601504139989,5.84307435495364e-43,2.30646518218304e-42,85.756837915673
cg05453458,0.20460812528364,0.232381634099768,14.7560578592563,6.11767086864846e-43,2.41380505924079e-42,85.7110664644292
cg16546861,0.210092881056287,0.409779144241703,14.7430045066707,7.08242152917826e-43,2.78964295999068e-42,85.5651203454462
cg26936230,0.258791176103642,0.303934324188235,14.7302574608514,8.17066951518456e-43,3.21392027381096e-42,85.4226631039694
cg06051391,0.218285164673749,0.246118296030881,14.729194433597,8.26862265387566e-43,3.25202590868821e-42,85.4107858899711
cg25898577,0.249007885130406,0.751778641904146,14.7284677969912,8.33625167305232e-43,3.27842472552982e-42,85.4026674260876
cg04505750,0.206686041214422,0.352359350374671,14.7248040908475,8.68572943822728e-43,3.41438108526147e-42,85.3617372257173
cg04297507,0.200703107573376,0.666348442485979,14.7198758180386,9.17897810467557e-43,3.60574078642354e-42,85.3066878151213
cg05803913,0.266180110131697,0.299215172096807,14.7143116748457,9.76950447454655e-43,3.83531735778606e-42,85.2445470753728
cg19585676,-0.269600949402302,0.534997799030036,-14.7125344431081,9.96598975405693e-43,3.91150336331189e-42,85.2247013809601
cg22055524,0.229427557352792,0.260811995372529,14.70044005772,1.14118721120147e-42,4.47305406880016e-42,85.0896806838798
cg27465534,0.236579054379225,0.328908865650447,14.6869147749907,1.32777731365112e-42,5.1962740253552e-42,84.9387535298342
cg02885527,-0.216931792384712,0.803479042035498,-14.6851790310339,1.35382735355295e-42,5.29693834883036e-42,84.9193897537812
cg14109551,0.25446215865317,0.763337125183495,14.6622392186881,1.74998296052176e-42,6.83003131657812e-42,84.6635869643512
cg23493872,0.317129027219706,0.368322263011795,14.659229132017,1.80989770573697e-42,7.06180221500168e-42,84.6300367456075
cg04177426,0.252089411748449,0.445042393671202,14.6564092777462,1.86787959725736e-42,7.28558385705072e-42,84.5986100853104
cg12102235,-0.272187190827718,0.301137231661918,-14.6547016159691,1.90388898811304e-42,7.42501279425862e-42,84.5795800923943
cg16949923,0.219651814108331,0.251864717293018,14.6515047953628,1.97317084982904e-42,7.69209024855207e-42,84.5439581723478
cg08993878,0.242893166109661,0.616595204214242,14.6491734984439,2.02527440817471e-42,7.89323538057636e-42,84.5179832579119
cg18653991,0.213276647342944,0.265143709500445,14.6484850252039,2.04092222250868e-42,7.95342710050941e-42,84.510312816375
cg11157838,0.247820717633368,0.363634802396064,14.6419624679417,2.19527984561591e-42,8.54807742014386e-42,84.4376527675036
cg11946459,-0.271244549137456,0.435296774697769,-14.6391725749646,2.26480643976474e-42,8.81607175321015e-42,84.4065790226796
cg16414561,0.221441584842018,0.276118071030583,14.6334748260872,2.41369255600853e-42,9.39029946984692e-42,84.3431272261576
cg12011299,0.264186780996755,0.620807035504086,14.6291748427814,2.53247921808159e-42,9.84794261945364e-42,84.2952498591215
cg18556777,0.282206344790285,0.740995623698417,14.6179556474747,2.87056747062327e-42,1.11488537270457e-41,84.170366280246
cg23356769,0.27344489794018,0.340318401608523,14.6123202953444,3.05700086958436e-42,1.18658031882886e-41,84.1076566333615
cg09234578,0.24877834873207,0.329255558668323,14.6044610366374,3.33732775175941e-42,1.29416842646885e-41,84.0202206108475
cg19572135,0.292593094717282,0.344460303541084,14.5894589107022,3.94550928384554e-42,1.52738135989439e-41,83.8533867015391
cg19318186,0.21766739455529,0.256493304347675,14.5833215255831,4.22508438315811e-42,1.63439357786416e-41,83.7851605786947
cg20291321,0.200548411661606,0.350243639222314,14.5695394274386,4.92695727899783e-42,1.90288999629054e-41,83.6320068272858
cg03212133,0.207797835293575,0.354845672398905,14.5567451297789,5.68210797652525e-42,2.19114027861586e-41,83.4898978362901
cg27327591,0.229903281664885,0.265078437322408,14.5410017825699,6.77137045179146e-42,2.60634022835107e-41,83.3151228884946
cg10818284,0.360381568506175,0.431008822035775,14.5387226065438,6.94544091279339e-42,2.67265887387723e-41,83.289828807771
cg10482057,0.209415800831425,0.382745774331023,14.5375508933746,7.03665844576494e-42,2.70739166100743e-41,83.2768260550531
cg12501871,0.281376213395586,0.362801923176203,14.5283544291551,7.79532663292447e-42,2.99598124531457e-41,83.1747900180644
cg09418321,0.215882057910177,0.46137693033309,14.5138479431546,9.16111397405196e-42,3.51537062242535e-41,83.0139075147318
cg15755092,0.222731212011421,0.362358365735572,14.5079586899288,9.78143090690575e-42,3.75031799649362e-41,82.9486175526061
cg27350602,0.214071567615056,0.369004660186433,14.5070937923066,9.87599059798279e-42,3.7861883036029e-41,82.9390302218233
cg25047306,-0.204005778287345,0.554057017846701,-14.5067384062959,9.91510875432758e-42,3.80102411477477e-41,82.9350908794708
cg07874334,0.242959702541093,0.275971387314155,14.4995787576121,1.07369268230547e-41,4.11272837103926e-41,82.8557392423945
cg14792180,0.202233261943462,0.578145496640008,14.4931486115903,1.1532708963095e-41,4.41444698398453e-41,82.7844903951012
cg10191725,0.230904927582488,0.411491713504164,14.4719356407635,1.45988518522393e-41,5.57549955018252e-41,82.5495595183293
cg10076560,0.234526229205067,0.334713668249378,14.4379368053439,2.12939585627046e-41,8.09813690075934e-41,82.1734061472354
cg26146888,0.206772380395284,0.703257446855674,14.4332071204712,2.2441216917415e-41,8.53028305295739e-41,82.1211153742658
cg20380468,-0.2207542653071,0.307663065098418,-14.4280191923153,2.37705908862348e-41,9.03059309989388e-41,82.0637687657099
cg06297318,0.254445315837871,0.778322222873398,14.4108171690565,2.87660103889781e-41,1.09065879787188e-40,81.8736983385358
cg06152434,0.265144178634276,0.435871852713663,14.4059578424114,3.03578714580357e-41,1.15033918585664e-40,81.8200279552197
cg13773741,0.255678049213068,0.60760277640304,14.400490484184,3.22541055872836e-41,1.22136392311028e-40,81.75965347085
cg27366072,0.225186002302252,0.766101597692927,14.3888959187401,3.66750634368237e-41,1.38713511086062e-40,81.6316583004647
cg24671760,0.20216820601433,0.548449912609906,14.3860753546223,3.78388675145272e-41,1.4306027411216e-40,81.6005297156955
cg06180910,0.235708539321115,0.698707894922896,14.3704452971863,4.49878645882643e-41,1.69783999070408e-40,81.4280906573957
cg18731813,0.211034002616805,0.29109890770735,14.3687794817084,4.58250495449135e-41,1.72919011390318e-40,81.4097183903145
cg02539591,0.228430409518613,0.271019736253047,14.3664676527091,4.70126881018984e-41,1.77331008243101e-40,81.384223126142
cg22417589,0.254933530367122,0.29396526607311,14.3662390119159,4.71318002330477e-41,1.77774368811997e-40,81.3817017533984
cg08358587,0.215220147064448,0.242789108857479,14.3641475379458,4.82354250464303e-41,1.8189917293326e-40,81.3586386844513
cg23323745,0.237063840918963,0.27367107296453,14.3632452597865,4.87194547649859e-41,1.83706109297138e-40,81.3486896498411
cg26410404,0.237890207630549,0.289702283393429,14.3618087275175,4.95000954262105e-41,1.8661234065354e-40,81.3328503120022
cg12586718,0.292067383918891,0.392095981751164,14.3446423856094,5.98515198689326e-41,2.25223724335957e-40,81.1436380735037
cg12472218,0.299981815386769,0.365517380348923,14.3382868527481,6.42088344710488e-41,2.41409265561643e-40,81.073616271694
cg04144603,0.241414964731363,0.334785159123839,14.3344990344645,6.69546447995996e-41,2.51605703422811e-40,81.0318920417339
cg15410418,0.222260810305825,0.54329145937796,14.3331389209279,6.79688963106869e-41,2.55393778433053e-40,81.0169113228538
cg11234447,0.259530669845973,0.465019512662554,14.3221559713273,7.67404271017734e-41,2.88029967012963e-40,80.8959695283557
cg19022384,0.229296444845532,0.286753966638554,14.3201695827482,7.84432997974796e-41,2.94357874195673e-40,80.874101159645
cg17386265,0.259560594938495,0.324358349125171,14.3125939475551,8.52905643812803e-41,3.19786960952678e-40,80.7907150798037
cg03120461,0.260728474133193,0.297223980903904,14.3060751651048,9.16574185110014e-41,3.43396932725751e-40,80.7189808568338
cg18459957,0.205562576374097,0.28759154438501,14.304525025765,9.32398556067003e-41,3.4926484132248e-40,80.7019253359141
cg05184682,0.219327537506215,0.257108533596941,14.2955701684606,1.02929035510913e-40,3.85192560123234e-40,80.6034182751662
cg15837531,0.306256057639262,0.710190375658101,14.2893946198737,1.10189410492568e-40,4.12073440498516e-40,80.5355040286316
cg02096172,0.213745327284653,0.655327386357369,14.2885645805347,1.11203400224005e-40,4.15810451323949e-40,80.5263770536846
cg03281139,0.251377799460041,0.743205268619044,14.2861425609095,1.14215648324575e-40,4.26971484660247e-40,80.4997465554042
cg04039555,0.218853775506431,0.249826568897108,14.2841504475026,1.16754074472589e-40,4.36327476541034e-40,80.4778447635022
cg21890239,0.255565961249484,0.35903368997168,14.2712668011246,1.34584479480518e-40,5.02252981643014e-40,80.3362383888222
cg03671371,0.238999362100316,0.386134707088439,14.2518630491537,1.66685888034193e-40,6.20710194883496e-40,80.123098203547
cg11638117,0.27607654849778,0.377617077253432,14.2402560492086,1.8942634224116e-40,7.04637898135683e-40,79.9956760149444
cg13941987,0.297325804207858,0.342363272082112,14.2231381284123,2.28722479327499e-40,8.4922879671723e-40,79.8078569383015
cg21078654,0.218458889083879,0.366400309799464,14.2190640068236,2.39213738211566e-40,8.87788615611443e-40,79.7631733588077
cg04851465,0.23083318246334,0.809384304430734,14.2152178296459,2.49557672150987e-40,9.25729818628295e-40,79.7209961465176
cg01560464,0.234321450798816,0.354079801574976,14.2017117291618,2.89540573843439e-40,1.07247178702741e-39,79.5729370311732
cg00775115,0.229545997753041,0.322092132463116,14.1955034562601,3.10002027465483e-40,1.14765126769687e-39,79.5049050962959
cg14539516,0.269431983343603,0.346398765943719,14.1696038635031,4.12102070660485e-40,1.52133891022877e-39,79.2212643560553
cg22658957,0.250697040671354,0.317684461507705,14.1679985004219,4.19434901494594e-40,1.5481060446705e-39,79.2036923909598
cg00114913,0.244521799660257,0.301861833184307,14.1643341164827,4.36663542831061e-40,1.61092046854752e-39,79.1635868701242
cg01536878,-0.203547501324166,0.500631542452804,-14.1421786481691,5.56925053988877e-40,2.04977069804794e-39,78.9212224498486
cg06538336,0.267437446743631,0.351404632190296,14.1083901627013,8.06768528350261e-40,2.95775032579761e-39,78.5519994584758
cg22332884,0.211842201756336,0.246387452523252,14.1046278938764,8.40732484948275e-40,3.08099474350663e-39,78.5109171630612
cg01828474,0.277184784013633,0.375273128645752,14.0961779795064,9.22297762044291e-40,3.37703136976285e-39,78.4186696950376
cg06482328,0.249599677231412,0.360540489511271,14.0809287988121,1.08995752153024e-39,3.98476527544377e-39,78.2522713498849
cg06097615,0.231634561373766,0.277469069579963,14.0740126407898,1.17569573539774e-39,4.29460587876957e-39,78.1768350551439
cg02456261,0.232125929830266,0.33152431179607,14.0648155744669,1.30020623736161e-39,4.74447922635126e-39,78.076551769202
cg05673346,0.201919360638315,0.321482216627334,14.0590086856008,1.38550074480427e-39,5.05270513906941e-39,78.0132529260998
cg12030638,-0.21401186847732,0.652623669277784,-14.0487684234017,1.54972217145028e-39,5.64417971214035e-39,77.9016623948102
cg19587616,0.23641202248714,0.276413003274944,14.0319693435599,1.86216272664066e-39,6.7688120583957e-39,77.7186956268631
cg16716035,0.221383970061308,0.258536820990663,14.0313751459922,1.87429522160929e-39,6.81263904676924e-39,77.712226141965
cg07157834,0.209658881710832,0.638569365630439,14.005687922631,2.48142460337577e-39,8.99283127404884e-39,77.4326938114343
cg04702045,0.203028220839514,0.234462944854548,14.0024508083751,2.57069022362644e-39,9.31253105534479e-39,77.3974870555092
cg24555089,0.208813016706149,0.878396676460109,13.9716465578659,3.59758242679288e-39,1.29879192971165e-38,77.062685738766
cg21819782,0.201771912028634,0.282193163037327,13.9566254240389,4.23762656438156e-39,1.52759224298211e-38,76.8995737945691
cg00227584,0.255707122355824,0.326599687439322,13.9388242393029,5.14448430086304e-39,1.85109218362577e-38,76.7063995641459
cg25640635,0.207784281200742,0.275430440700863,13.9294413046747,5.69783512021095e-39,2.0480656156066e-38,76.6046332041078
cg24202706,0.255984996028235,0.347232141608386,13.9131382102558,6.8039599167043e-39,2.44144916108287e-38,76.4279019785855
cg05947181,0.280542009737763,0.366343683335772,13.9040659925772,7.50961432323896e-39,2.69226611628192e-38,76.3296057918623
cg22069989,0.237818202526322,0.289744696144626,13.8880436420502,8.93856201286725e-39,3.19839869542799e-38,76.1560930551493
cg16846332,-0.203247805468782,0.624884373483717,-13.8851748757631,9.22162782982322e-39,3.29877229683829e-38,76.125037744792
cg10604476,-0.208087996786722,0.456307618183761,-13.8836824013124,9.37240679247016e-39,3.35188760876234e-38,76.1088826462739
cg21537736,0.242170564702288,0.31565706724168,13.8815162270572,9.59562729046386e-39,3.43063408568129e-38,76.0854368921335
cg12814550,0.241918113519713,0.305203111630607,13.8803433639991,9.71869118062573e-39,3.47422016682546e-38,76.0727431692494
cg00555420,-0.203417242716254,0.361643686465104,-13.8798007143826,9.77616013545053e-39,3.49459840232986e-38,76.0668703552479
cg19180514,0.263120613549792,0.392771362535125,13.8591611650126,1.22325368080607e-38,4.36369425896643e-38,75.8435943591858
cg15427793,0.234228497768977,0.563828259695595,13.8554239566743,1.27389873204148e-38,4.54249722592218e-38,75.8031855537442
cg16272791,0.226417005003425,0.289572379734368,13.8495120384337,1.35831413613833e-38,4.84034138914376e-38,75.7392749927351
cg13241003,0.252335882429538,0.315753547833256,13.8449597312866,1.42709431929593e-38,5.0827569039359e-38,75.6900728443754
cg07187289,0.278128481539398,0.330249078737661,13.8376824074412,1.54432447996611e-38,5.49621839010547e-38,75.6114370193163
cg08836298,0.207036761487036,0.294433014327916,13.8241252423115,1.7888932153173e-38,6.3567829443084e-38,75.4650054774447
cg03435878,0.209100783506541,0.387265808036434,13.8215950848894,1.83863736478982e-38,6.53164937981887e-38,75.4376860365895
cg00335124,0.244276937237281,0.457496036764,13.8131512209061,2.01483762033289e-38,7.15074067609365e-38,75.3465334796918
cg23112505,0.240258885168008,0.297221761041184,13.8096339983131,2.09310556108413e-38,7.42478941928025e-38,75.3085738413476
cg01043588,0.211465732476667,0.346880024625691,13.8067886776365,2.15863258068217e-38,7.65477021911727e-38,75.2778696747348
cg05452887,0.283785275140376,0.357127378583392,13.8035071013561,2.2367480859487e-38,7.92916707851219e-38,75.2424622344745
cg15309236,0.201342899189401,0.275906719330564,13.7985488484884,2.36014994949035e-38,8.36138000905748e-38,75.1889728077566
cg12182649,0.21413086971554,0.712674531217744,13.7882938379145,2.63731635326108e-38,9.33212656986249e-38,75.0783764249295
cg02623256,0.221752871821193,0.25685115434209,13.7830876132501,2.79020515851773e-38,9.86733490114054e-38,75.0222469591417
cg23690264,0.240811474020023,0.311094828901759,13.7829766619433,2.79355773918243e-38,9.87888217410848e-38,75.0210508981204
cg23455407,0.228103648498226,0.291048326455725,13.7819728474836,2.8240726805612e-38,9.98593388772667e-38,75.0102299706072
cg07608505,0.204354082667485,0.287359800305849,13.7727249133881,3.1212955778205e-38,1.10255414095904e-37,74.9105598687118
cg06164717,0.232958043481956,0.286345106699356,13.7725979358106,3.12558629199885e-38,1.10404391766303e-37,74.9091916230822
cg00529027,0.228232236851747,0.300643541095472,13.7703886493508,3.20118818618298e-38,1.13047501475394e-37,74.8853866151078
cg06408025,0.210836457356409,0.267882476617864,13.765932475018,3.35926672578493e-38,1.18574394835591e-37,74.8373779862131
cg23154024,0.268514804355855,0.354787664581232,13.7595606805084,3.59890233259258e-38,1.26939891880672e-37,74.7687466107876
cg20503915,0.234347780303078,0.293378910109479,13.7561211118323,3.73526180364382e-38,1.31692049437713e-37,74.7317060374494
cg26959945,0.242700280752136,0.692350011287042,13.7469800982352,4.12318781115144e-38,1.45207137164344e-37,74.6332922118073
cg20350671,0.213317516419328,0.351160296610576,13.7209351522547,5.4627737841997e-38,1.91854969531899e-37,74.3530900631627
cg18920427,0.215310861260941,0.301166055282991,13.7050728492248,6.48279427028088e-38,2.27255167078957e-37,74.1825841321142
cg02283535,0.264599915247566,0.351185508685475,13.7034125751632,6.59996197245106e-38,2.31312315105804e-37,74.1647440861447
cg23685102,0.312783953330479,0.396269899428335,13.7003323304216,6.82295479712141e-38,2.39040634239451e-37,74.1316493536427
cg06779802,0.304450221476348,0.397773962184272,13.6966818276976,7.09696883925311e-38,2.48525188247004e-37,74.0924331177711
cg26538782,0.248733131043791,0.796512990668045,13.6847301768971,8.07312046856567e-38,2.82306518020523e-37,73.9640816232981
cg23534593,0.235388369472133,0.283916449909132,13.6828933642793,8.23456485341669e-38,2.87900840857651e-37,73.9443613074317
cg06172626,0.230189653036488,0.291638558595955,13.6815922544507,8.35086649139813e-38,2.91915153408885e-37,73.9303932914198
cg21397157,0.213612402967384,0.323509738392298,13.6795600580365,8.53579973561726e-38,2.98305979776871e-37,73.9085782302881
cg01283227,0.226026695439624,0.459437050579475,13.6729827102901,9.16278025571202e-38,3.1998266569706e-37,73.8379848469326
cg13549303,0.240172035907975,0.324153128071094,13.6616859094904,1.03485348402401e-37,3.60982023781968e-37,73.7167834931986
cg14831665,0.270301456030694,0.360185265860675,13.6606608303969,1.04634149464632e-37,3.64955556797111e-37,73.7057884197153
cg23503517,0.274943130202345,0.329984116248577,13.6605370620092,1.04773712869537e-37,3.65436708568789e-37,73.7044609026417
cg13128531,0.203383567987432,0.295744999538695,13.6477127645631,1.20286777521294e-37,4.1897576059556e-37,73.5669469024886
cg23543766,0.284932605976697,0.337643524624779,13.6440524406095,1.25120234320182e-37,4.35606809677433e-37,73.5277109956783
cg25870731,0.228849590378617,0.30706615309118,13.6422504550287,1.27570344937258e-37,4.44065127541909e-37,73.5083972722219
cg09418035,0.217772697693182,0.403327610527728,13.6399694596718,1.30740406493817e-37,4.54970420324627e-37,73.4839515933167
cg09219182,0.210268233922541,0.565159666510535,13.6323426356042,1.41920822115505e-37,4.93445080177871e-37,73.4022309829281
cg06558166,0.268646045129134,0.329015243541561,13.628721683347,1.4755743311131e-37,5.12775084935459e-37,73.3634419798329
cg03202526,0.246350346041398,0.345920425261364,13.6174765470845,1.66523589328519e-37,5.77969450463763e-37,73.243017299771
cg21341170,0.240000321034243,0.368282856106978,13.6143133830937,1.7228335960599e-37,5.97758679977679e-37,73.2091530490113
cg19056391,0.289052416776688,0.376078255025798,13.6121928074739,1.76255382993242e-37,6.11399457207794e-37,73.1864530707786
cg26810336,0.240921583643555,0.377539490366147,13.6056816583859,1.89030411188787e-37,6.55211489984219e-37,73.116766240309
cg13937075,0.214009653006679,0.343810390873129,13.5937005137201,2.14995616629389e-37,7.44105407646539e-37,72.9885854925093
cg08767686,0.229299252408394,0.621337133135523,13.5915130299107,2.20106216750241e-37,7.61566129736837e-37,72.9651895783532
cg25388952,-0.312367822974929,0.297601462916511,-13.5882959629929,2.27842871261066e-37,7.88111912714315e-37,72.9307858194638
cg27353825,0.289356805242233,0.408383075791902,13.5882057534579,2.28063674890117e-37,7.88863614016621e-37,72.9298211733405
cg25967516,0.203668841266959,0.274424656536875,13.5801978923242,2.48538019823369e-37,8.58790706443639e-37,72.8442045548849
cg04790916,0.200813134918537,0.260350654978104,13.5719894664898,2.71426250098054e-37,9.36904904984932e-37,72.7564735678247
cg22388417,0.214937918779673,0.816777500743116,13.5700891401056,2.77017565039927e-37,9.56007996300754e-37,72.736167364277
cg17849117,0.2536127054363,0.311497984054685,13.563616746451,2.96936252843275e-37,1.02403026294579e-36,72.6670179193709
cg11870455,0.256494296936835,0.701242944727731,13.5628434865019,2.99409395250797e-37,1.03248057732749e-36,72.6587578664989
cg16515238,0.285615763382768,0.357549705093721,13.5604234843464,3.0728273520084e-37,1.05930798715266e-36,72.6329088658457
cg27615468,0.204501280246265,0.347049941936439,13.5530368817557,3.32612883916217e-37,1.14571302429003e-36,72.5540259983587
cg07824128,0.255107908553964,0.355782340196875,13.5369258334393,3.95307315352746e-37,1.35904123484717e-36,72.3820587699226
cg22037209,0.215531679845312,0.267751601515354,13.5353415537801,4.02074790569657e-37,1.38201334926852e-36,72.3651547188468
cg06633438,0.247131877408279,0.549360761532075,13.5334183273463,4.1044538380561e-37,1.41046334031322e-36,72.3446356787736
cg18325866,0.201963546107597,0.587777220640246,13.5240927893429,4.53561056201049e-37,1.55698322922341e-36,72.2451646145778
cg18107314,0.295282756468321,0.371731846730212,13.518025296289,4.84006679713125e-37,1.66035054101204e-36,72.1804667356507
cg21166191,0.210230500540642,0.30574778579134,13.5102890309362,5.25795483666769e-37,1.80214641515272e-36,72.097998915106
cg13041595,0.219588815310502,0.289505279495203,13.505628557562,5.52684815754825e-37,1.89336207688658e-36,72.0483318512949
cg12165338,0.228642333137497,0.276790804329276,13.5032441611571,5.66967233095427e-37,1.94177554531277e-36,72.0229249513271
cg05078775,0.203124277780016,0.314428231967935,13.5003059334649,5.85073666401105e-37,2.00305950940305e-36,71.9916202652282
cg08428868,0.243014546846859,0.749595584474378,13.4896864753161,6.5545104940172e-37,2.24101919895231e-36,71.8785103832225
cg17608381,-0.224742767002047,0.434943793041117,-13.4882120150961,6.65867344448778e-37,2.27611702362354e-36,71.8628096832823
cg06779458,0.207606621128458,0.414388077757761,13.483655316519,6.99111637911585e-37,2.38856412045708e-36,71.814294214143
cg00729461,0.279640968884141,0.34946631961654,13.4782220225739,7.40918573068002e-37,2.52968126185933e-36,71.7564579427026
cg22951728,0.200305537007457,0.256159372487401,13.4771899175089,7.49137187132736e-37,2.55749077754631e-36,71.7454729222778
cg01000789,0.256663749636268,0.315734800180133,13.4770427944227,7.50316093919166e-37,2.56145748400052e-36,71.7439070843234
cg22662205,0.235447464696803,0.287648380943331,13.4673681153144,8.32036262207729e-37,2.83726854943492e-36,71.6409606906229
cg21040569,0.215135371755236,0.299030262908504,13.4657471583639,8.46570165755094e-37,2.88650327213967e-36,71.6237165784452
cg00981879,0.26826614606934,0.337374575634498,13.4647559973819,8.55581461623651e-37,2.91689886488894e-36,71.6131729714239
cg00458505,0.257734716852036,0.316242459711956,13.4592274768616,9.07626024206854e-37,3.09225853172741e-36,71.5543708289262
cg00723973,0.333992209229412,0.459219554481019,13.4550358066368,9.491769389255e-37,3.23228806343024e-36,71.5097969275403
cg01386236,0.220787743727055,0.309156827935931,13.4528950961086,9.71122675891569e-37,3.3060756196261e-36,71.487035873491
cg08609270,0.200460553666471,0.288796467380264,13.4489003628302,1.01343546717545e-36,3.44838623321002e-36,71.4445675706855
cg12726278,0.209053659657182,0.25129259463395,13.4458496726684,1.04698110145377e-36,3.56135249143746e-36,71.4121403759618
cg15481221,0.205000750427852,0.266336621255584,13.4355655187829,1.16842778756178e-36,3.97016069455602e-36,71.3028567444089
cg09396865,0.203158866039492,0.569782015640045,13.4291494487551,1.25120175713642e-36,4.24851209856467e-36,71.2347015010563
cg03219705,0.216178498526086,0.272212853409195,13.4277741437209,1.26969100489611e-36,4.31048444736602e-36,71.2200946640169
cg12942133,0.2340958705781,0.304112274477277,13.4267794813237,1.28323233144613e-36,4.35603110625788e-36,71.2095310961109
cg00328965,0.229767141803424,0.32115297629346,13.4235214227988,1.3286028363518e-36,4.50831975217776e-36,71.1749328629656
cg12125741,0.218387392536509,0.302476452190281,13.4112128774012,1.5149003694844e-36,5.13370295904791e-36,71.0442689567614
cg20486825,0.233292757340267,0.413045605299083,13.4104667080752,1.52699599438595e-36,5.17415013066852e-36,71.0363500791941
cg27124847,0.222406202863681,0.276219709024622,13.4056819578329,1.60687714935057e-36,5.44205205885741e-36,70.9855770012435
cg21459713,0.230239761908761,0.830084264894277,13.4051875217389,1.6153653642159e-36,5.47047173090311e-36,70.9803309235515
cg05599151,0.201203774154834,0.273744118981615,13.4049979275009,1.61863204964104e-36,5.48141135386796e-36,70.9783193160424
cg20484507,0.234515894556002,0.294874964394207,13.4031332954963,1.65111207036455e-36,5.59002251999889e-36,70.95853632686
cg05941375,0.248224401923782,0.348965638914932,13.3897083645399,1.90492988274513e-36,6.43952093659544e-36,70.8161504805723
cg01891172,0.248553026327886,0.317140545703677,13.3889989158171,1.91937506294868e-36,6.48786741790546e-36,70.8086283215915
cg12966778,0.22725765473132,0.576889472345634,13.3825606194844,2.05555584647959e-36,6.94398334570671e-36,70.7403748103252
cg12064213,0.202209765497037,0.268785412355911,13.3782312567478,2.15249827914396e-36,7.26864773368701e-36,70.6944892202344
cg13290254,0.228962232854718,0.83230360024784,13.3775361930815,2.16848073919513e-36,7.32201686511034e-36,70.6871232585896
cg05294909,0.217244998903595,0.308688485276834,13.3760902540405,2.20210869151357e-36,7.43384404719419e-36,70.6718005828354
